716.494845 0.256302521
749.484536 0.298319328
784.536082 0.336134454
819.587629 0.399159664
850.515464 0.348739496
889.690722 0.382352941
916.494845 0.415966387
935.051546 0.470588235
963.917526 0.512605042
992.783505 0.533613445
1017.52577 0.579831933
1029.89691 0.609243697
1046.39175 0.638655462
1069.07216 0.680672269
1085.56701 0.731092437
1100.00000 0.773109244
1120.61856 0.815126050
1155.67010 0.857142857
1174.22680 0.882352941
1186.59794 0.857142857
1194.84536 0.806722689
1211.34021 0.760504202
1225.77320 0.714285714
1238.14433 0.668067227
1250.51546 0.634453782
1267.01031 0.600840336
1285.56701 0.571428571
1308.24742 0.533613445
1332.98969 0.504201681
1357.73196 0.487394958
1380.41237 0.474789916
1398.96907 0.445378151
1423.71134 0.420168067
1452.57732 0.394957983
1481.44330 0.386554622
1518.55670 0.382352941
1547.42268 0.382352941
1580.41237 0.369747899
1617.52577 0.357142857
1652.57732 0.340336134
1687.62887 0.365546218
1726.80412 0.348739496
1772.16495 0.352941176
1792.78351 0.344537815
1825.77320 0.340336134
1864.94845 0.331932773
1900.00000 0.336134454
1937.11340 0.331932773
1968.04124 0.336134454
1994.84536 0.331932773
2034.02062 0.331932773
2062.88660 0.323529412
2087.62887 0.319327731
2122.68041 0.306722689
2153.60825 0.302521008
2198.96907 0.315126050
2209.27835 0.348739496
2236.08247 0.394957983
2262.88660 0.386554622
2289.69072 0.415966387
2304.12371 0.466386555
2316.49485 0.508403361
2343.29897 0.483193277
2349.48454 0.449579832
2359.79381 0.394957983
2365.97938 0.340336134
2374.22680 0.289915966
2380.41237 0.243697479
2388.65979 0.193277311
2401.03093 0.168067227
2419.58763 0.184873950
2440.20619 0.231092437
2458.76289 0.281512605
2471.13402 0.348739496
2485.56701 0.394957983
2502.06186 0.449579832
2516.49485 0.508403361
2532.98969 0.546218487
2543.29897 0.609243697
2559.79381 0.663865546
2570.10309 0.630252101
2572.16495 0.571428571
2576.28866 0.512605042
2588.65979 0.407563025
2596.90722 0.348739496
2619.58763 0.420168067
2609.27835 0.323529412
2615.46392 0.369747899
2629.89691 0.483193277
2638.14433 0.537815126
2646.39175 0.592436975
2654.63918 0.651260504
2669.07216 0.697478992
2679.38144 0.747899160
2693.81443 0.777310924
2716.49485 0.794117647
2728.86598 0.777310924
2743.29897 0.747899160
2759.79381 0.705882353
2770.10309 0.642857143
2776.28866 0.588235294
2782.47423 0.525210084
2790.72165 0.462184874
2796.90722 0.386554622
2809.27835 0.310924370
2821.64948 0.243697479
2838.14433 0.176470588
2856.70103 0.109243697
2879.38144 0.0546218487
2906.18557 0.0294117647
2972.16495 0.00420168067
3052.57732 0.00840336134
3207.21649 0.00420168067
3415.46392 0.00420168067
3477.31959 0.00420168067
