307.069219 0.252100840
320.324006 0.285714286
330.044183 0.323529412
341.531664 0.357142857
353.902798 0.382352941
365.390280 0.348739496
379.528719 0.378151261
389.248895 0.403361345
398.085420 0.453781513
406.921944 0.495798319
421.060383 0.529411765
434.315169 0.575630252
443.151694 0.621848739
457.290133 0.672268908
467.893962 0.739495798
478.497791 0.802521008
489.101620 0.844537815
500.589102 0.882352941
512.076583 0.823529412
520.029455 0.768907563
525.331370 0.718487395
535.051546 0.668067227
543.888071 0.605042017
558.026510 0.546218487
573.932253 0.504201681
589.837997 0.466386555
608.394698 0.445378151
625.184094 0.399159664
640.206186 0.390756303
660.530191 0.378151261
681.737850 0.365546218
703.829161 0.357142857
724.153166 0.352941176
742.709867 0.348739496
758.615611 0.348739496
777.172312 0.331932773
794.845361 0.327731092
814.285714 0.327731092
830.191458 0.327731092
858.468336 0.331932773
877.908689 0.323529412
892.930781 0.319327731
907.069219 0.310924370
925.625920 0.294117647
944.182622 0.289915966
962.739323 0.281512605
979.528719 0.277310924
991.899853 0.268907563
1007.80560 0.260504202
1017.52577 0.256302521
1036.08247 0.277310924
1044.91900 0.306722689
1057.29013 0.352941176
1067.89396 0.415966387
1072.31222 0.470588235
1081.14875 0.521008403
1091.75258 0.554621849
1100.58910 0.512605042
1103.24006 0.462184874
1105.89102 0.403361345
1109.42563 0.352941176
1113.84389 0.294117647
1116.49485 0.243697479
1120.91311 0.172268908
1123.56406 0.126050420
1127.98233 0.0672268908
1135.05155 0.0210084034
1150.07364 0.00420168067
1173.04860 0.00420168067
1195.13991 0.00420168067
1303.82916 0.00000000
1399.26362 0.00840336134
1492.93078 0.00420168067
